DATE_TIME,current_contract,next_contract,carry_contract
2022-06-14 23:00:00,20220900,20221200,20220600
2022-09-19 23:00:00,20221200,20230300,20220900
2022-11-22 23:00:01,20230300,20230600,20221200
2022-11-29 16:00:01,20230600,20230900,20230300
2022-11-29 16:00:02,20230900,20231200,20230600
2023-12-18 23:00:01,20231200,20240300,20230900
2024-03-13 23:00:01,20240300,20240600,20231200
2024-07-05 23:00:00,20240600,20240900,20240300
